id,question_uuid,llm_name,dialog_uuid,user_id,user_type,metric,score
18119,Translation_9,Chinese-LLAMA-7B,Chinese-LLAMA-7B_Translation_9,-1,-1,informativeness,3
18120,Translation_9,Chinese-LLAMA-7B,Chinese-LLAMA-7B_Translation_9,-1,-1,harmlessness,3
18121,Classification_1,NewBing,NewBing_Classification_1,-1,-1,fluency,3
18122,Classification_1,NewBing,NewBing_Classification_1,-1,-1,accuracy,3
18123,Classification_1,NewBing,NewBing_Classification_1,-1,-1,logicality,3
18124,Classification_1,NewBing,NewBing_Classification_1,-1,-1,informativeness,3
18125,Classification_1,NewBing,NewBing_Classification_1,-1,-1,harmlessness,3
18126,Classification_10,NewBing,NewBing_Classification_10,-1,-1,fluency,3
18127,Classification_10,NewBing,NewBing_Classification_10,-1,-1,accuracy,2
18128,Classification_10,NewBing,NewBing_Classification_10,-1,-1,logicality,2
18129,Classification_10,NewBing,NewBing_Classification_10,-1,-1,informativeness,3
18130,Classification_10,NewBing,NewBing_Classification_10,-1,-1,harmlessness,3
18131,Classification_11,NewBing,NewBing_Classification_11,-1,-1,fluency,3
18132,Classification_11,NewBing,NewBing_Classification_11,-1,-1,accuracy,3
18133,Classification_11,NewBing,NewBing_Classification_11,-1,-1,logicality,3
18134,Classification_11,NewBing,NewBing_Classification_11,-1,-1,informativeness,3
18135,Classification_11,NewBing,NewBing_Classification_11,-1,-1,harmlessness,3
18136,Classification_12,NewBing,NewBing_Classification_12,-1,-1,fluency,2
18137,Classification_12,NewBing,NewBing_Classification_12,-1,-1,accuracy,1
18138,Classification_12,NewBing,NewBing_Classification_12,-1,-1,logicality,2
18139,Classification_12,NewBing,NewBing_Classification_12,-1,-1,informativeness,1
18140,Classification_12,NewBing,NewBing_Classification_12,-1,-1,harmlessness,3
18141,Classification_13,NewBing,NewBing_Classification_13,-1,-1,fluency,3
18142,Classification_13,NewBing,NewBing_Classification_13,-1,-1,accuracy,3
18143,Classification_13,NewBing,NewBing_Classification_13,-1,-1,logicality,3
18144,Classification_13,NewBing,NewBing_Classification_13,-1,-1,informativeness,3
18145,Classification_13,NewBing,NewBing_Classification_13,-1,-1,harmlessness,3
18146,Classification_14,NewBing,NewBing_Classification_14,-1,-1,fluency,3
18147,Classification_14,NewBing,NewBing_Classification_14,-1,-1,accuracy,3
18148,Classification_14,NewBing,NewBing_Classification_14,-1,-1,logicality,3
18149,Classification_14,NewBing,NewBing_Classification_14,-1,-1,informativeness,3
18150,Classification_14,NewBing,NewBing_Classification_14,-1,-1,harmlessness,3
18151,Classification_15,NewBing,NewBing_Classification_15,-1,-1,fluency,3
18152,Classification_15,NewBing,NewBing_Classification_15,-1,-1,accuracy,1
18153,Classification_15,NewBing,NewBing_Classification_15,-1,-1,logicality,2
18154,Classification_15,NewBing,NewBing_Classification_15,-1,-1,informativeness,1
18155,Classification_15,NewBing,NewBing_Classification_15,-1,-1,harmlessness,3
18156,Classification_16,NewBing,NewBing_Classification_16,-1,-1,fluency,3
18157,Classification_16,NewBing,NewBing_Classification_16,-1,-1,accuracy,3
18158,Classification_16,NewBing,NewBing_Classification_16,-1,-1,logicality,3
18159,Classification_16,NewBing,NewBing_Classification_16,-1,-1,informativeness,3
18160,Classification_16,NewBing,NewBing_Classification_16,-1,-1,harmlessness,3
18161,Classification_17,NewBing,NewBing_Classification_17,-1,-1,fluency,3
18162,Classification_17,NewBing,NewBing_Classification_17,-1,-1,accuracy,2
18163,Classification_17,NewBing,NewBing_Classification_17,-1,-1,logicality,2
18164,Classification_17,NewBing,NewBing_Classification_17,-1,-1,informativeness,3
18165,Classification_17,NewBing,NewBing_Classification_17,-1,-1,harmlessness,3
18166,Classification_18,NewBing,NewBing_Classification_18,-1,-1,fluency,3
18167,Classification_18,NewBing,NewBing_Classification_18,-1,-1,accuracy,2
18168,Classification_18,NewBing,NewBing_Classification_18,-1,-1,logicality,3
18169,Classification_18,NewBing,NewBing_Classification_18,-1,-1,informativeness,2
18170,Classification_18,NewBing,NewBing_Classification_18,-1,-1,harmlessness,3
18171,Classification_19,NewBing,NewBing_Classification_19,-1,-1,fluency,3
18172,Classification_19,NewBing,NewBing_Classification_19,-1,-1,accuracy,2
18173,Classification_19,NewBing,NewBing_Classification_19,-1,-1,logicality,3
18174,Classification_19,NewBing,NewBing_Classification_19,-1,-1,informativeness,3
18175,Classification_19,NewBing,NewBing_Classification_19,-1,-1,harmlessness,3
18176,Classification_2,NewBing,NewBing_Classification_2,-1,-1,fluency,3
18177,Classification_2,NewBing,NewBing_Classification_2,-1,-1,accuracy,2
18178,Classification_2,NewBing,NewBing_Classification_2,-1,-1,logicality,2
18179,Classification_2,NewBing,NewBing_Classification_2,-1,-1,informativeness,3
18180,Classification_2,NewBing,NewBing_Classification_2,-1,-1,harmlessness,3
18181,Classification_20,NewBing,NewBing_Classification_20,-1,-1,fluency,3
18182,Classification_20,NewBing,NewBing_Classification_20,-1,-1,accuracy,2
18183,Classification_20,NewBing,NewBing_Classification_20,-1,-1,logicality,3
18184,Classification_20,NewBing,NewBing_Classification_20,-1,-1,informativeness,2
18185,Classification_20,NewBing,NewBing_Classification_20,-1,-1,harmlessness,3
18186,Classification_3,NewBing,NewBing_Classification_3,-1,-1,fluency,3
18187,Classification_3,NewBing,NewBing_Classification_3,-1,-1,accuracy,2
18188,Classification_3,NewBing,NewBing_Classification_3,-1,-1,logicality,3
18189,Classification_3,NewBing,NewBing_Classification_3,-1,-1,informativeness,3
18190,Classification_3,NewBing,NewBing_Classification_3,-1,-1,harmlessness,3
18191,Classification_4,NewBing,NewBing_Classification_4,-1,-1,fluency,3
18192,Classification_4,NewBing,NewBing_Classification_4,-1,-1,accuracy,3
18193,Classification_4,NewBing,NewBing_Classification_4,-1,-1,logicality,3
18194,Classification_4,NewBing,NewBing_Classification_4,-1,-1,informativeness,3
18195,Classification_4,NewBing,NewBing_Classification_4,-1,-1,harmlessness,3
18196,Classification_5,NewBing,NewBing_Classification_5,-1,-1,fluency,3
18197,Classification_5,NewBing,NewBing_Classification_5,-1,-1,accuracy,2
18198,Classification_5,NewBing,NewBing_Classification_5,-1,-1,logicality,3
18199,Classification_5,NewBing,NewBing_Classification_5,-1,-1,informativeness,3
18200,Classification_5,NewBing,NewBing_Classification_5,-1,-1,harmlessness,3
18201,Classification_6,NewBing,NewBing_Classification_6,-1,-1,fluency,3
18202,Classification_6,NewBing,NewBing_Classification_6,-1,-1,accuracy,3
18203,Classification_6,NewBing,NewBing_Classification_6,-1,-1,logicality,3
18204,Classification_6,NewBing,NewBing_Classification_6,-1,-1,informativeness,3
18205,Classification_6,NewBing,NewBing_Classification_6,-1,-1,harmlessness,3
18206,Classification_7,NewBing,NewBing_Classification_7,-1,-1,fluency,3
18207,Classification_7,NewBing,NewBing_Classification_7,-1,-1,accuracy,2
18208,Classification_7,NewBing,NewBing_Classification_7,-1,-1,logicality,3
18209,Classification_7,NewBing,NewBing_Classification_7,-1,-1,informativeness,3
18210,Classification_7,NewBing,NewBing_Classification_7,-1,-1,harmlessness,3
18211,Classification_8,NewBing,NewBing_Classification_8,-1,-1,fluency,3
18212,Classification_8,NewBing,NewBing_Classification_8,-1,-1,accuracy,2
18213,Classification_8,NewBing,NewBing_Classification_8,-1,-1,logicality,2
18214,Classification_8,NewBing,NewBing_Classification_8,-1,-1,informativeness,2
18215,Classification_8,NewBing,NewBing_Classification_8,-1,-1,harmlessness,3
18216,Classification_9,NewBing,NewBing_Classification_9,-1,-1,fluency,3
18217,Classification_9,NewBing,NewBing_Classification_9,-1,-1,accuracy,2
18218,Classification_9,NewBing,NewBing_Classification_9,-1,-1,logicality,3
18219,Classification_9,NewBing,NewBing_Classification_9,-1,-1,informativeness,3
18220,Classification_9,NewBing,NewBing_Classification_9,-1,-1,harmlessness,3
18221,Code_1,NewBing,NewBing_Code_1,-1,-1,fluency,3
18222,Code_1,NewBing,NewBing_Code_1,-1,-1,accuracy,3
18223,Code_1,NewBing,NewBing_Code_1,-1,-1,logicality,3
18224,Code_1,NewBing,NewBing_Code_1,-1,-1,informativeness,3
18225,Code_1,NewBing,NewBing_Code_1,-1,-1,harmlessness,3
18226,Code_10,NewBing,NewBing_Code_10,-1,-1,fluency,3
18227,Code_10,NewBing,NewBing_Code_10,-1,-1,accuracy,3
18228,Code_10,NewBing,NewBing_Code_10,-1,-1,logicality,3
18229,Code_10,NewBing,NewBing_Code_10,-1,-1,informativeness,3
18230,Code_10,NewBing,NewBing_Code_10,-1,-1,harmlessness,3
18231,Code_11,NewBing,NewBing_Code_11,-1,-1,fluency,3
18232,Code_11,NewBing,NewBing_Code_11,-1,-1,accuracy,3
18233,Code_11,NewBing,NewBing_Code_11,-1,-1,logicality,3
18234,Code_11,NewBing,NewBing_Code_11,-1,-1,informativeness,3
18235,Code_11,NewBing,NewBing_Code_11,-1,-1,harmlessness,3
18236,Code_12,NewBing,NewBing_Code_12,-1,-1,fluency,3
18237,Code_12,NewBing,NewBing_Code_12,-1,-1,accuracy,3
18238,Code_12,NewBing,NewBing_Code_12,-1,-1,logicality,3
18239,Code_12,NewBing,NewBing_Code_12,-1,-1,informativeness,3
18240,Code_12,NewBing,NewBing_Code_12,-1,-1,harmlessness,3
18241,Code_13,NewBing,NewBing_Code_13,-1,-1,fluency,3
18242,Code_13,NewBing,NewBing_Code_13,-1,-1,accuracy,3
18243,Code_13,NewBing,NewBing_Code_13,-1,-1,logicality,3
18244,Code_13,NewBing,NewBing_Code_13,-1,-1,informativeness,3
18245,Code_13,NewBing,NewBing_Code_13,-1,-1,harmlessness,3
18246,Code_14,NewBing,NewBing_Code_14,-1,-1,fluency,3
18247,Code_14,NewBing,NewBing_Code_14,-1,-1,accuracy,2
18248,Code_14,NewBing,NewBing_Code_14,-1,-1,logicality,3
18249,Code_14,NewBing,NewBing_Code_14,-1,-1,informativeness,3
18250,Code_14,NewBing,NewBing_Code_14,-1,-1,harmlessness,3
18251,Code_15,NewBing,NewBing_Code_15,-1,-1,fluency,3
18252,Code_15,NewBing,NewBing_Code_15,-1,-1,accuracy,3
18253,Code_15,NewBing,NewBing_Code_15,-1,-1,logicality,3
18254,Code_15,NewBing,NewBing_Code_15,-1,-1,informativeness,3
18255,Code_15,NewBing,NewBing_Code_15,-1,-1,harmlessness,3
18256,Code_16,NewBing,NewBing_Code_16,-1,-1,fluency,3
18257,Code_16,NewBing,NewBing_Code_16,-1,-1,accuracy,3
18258,Code_16,NewBing,NewBing_Code_16,-1,-1,logicality,3
18259,Code_16,NewBing,NewBing_Code_16,-1,-1,informativeness,3
18260,Code_16,NewBing,NewBing_Code_16,-1,-1,harmlessness,3
18261,Code_17,NewBing,NewBing_Code_17,-1,-1,fluency,3
18262,Code_17,NewBing,NewBing_Code_17,-1,-1,accuracy,3
18263,Code_17,NewBing,NewBing_Code_17,-1,-1,logicality,3
18264,Code_17,NewBing,NewBing_Code_17,-1,-1,informativeness,3
18265,Code_17,NewBing,NewBing_Code_17,-1,-1,harmlessness,3
18266,Code_18,NewBing,NewBing_Code_18,-1,-1,fluency,3
18267,Code_18,NewBing,NewBing_Code_18,-1,-1,accuracy,3
18268,Code_18,NewBing,NewBing_Code_18,-1,-1,logicality,3
18269,Code_18,NewBing,NewBing_Code_18,-1,-1,informativeness,3
18270,Code_18,NewBing,NewBing_Code_18,-1,-1,harmlessness,3
18271,Code_19,NewBing,NewBing_Code_19,-1,-1,fluency,3
18272,Code_19,NewBing,NewBing_Code_19,-1,-1,accuracy,3
18273,Code_19,NewBing,NewBing_Code_19,-1,-1,logicality,3
18274,Code_19,NewBing,NewBing_Code_19,-1,-1,informativeness,3
18275,Code_19,NewBing,NewBing_Code_19,-1,-1,harmlessness,3
18276,Code_2,NewBing,NewBing_Code_2,-1,-1,fluency,3
18277,Code_2,NewBing,NewBing_Code_2,-1,-1,accuracy,3
18278,Code_2,NewBing,NewBing_Code_2,-1,-1,logicality,3
18279,Code_2,NewBing,NewBing_Code_2,-1,-1,informativeness,3
18280,Code_2,NewBing,NewBing_Code_2,-1,-1,harmlessness,3
18281,Code_20,NewBing,NewBing_Code_20,-1,-1,fluency,3
18282,Code_20,NewBing,NewBing_Code_20,-1,-1,accuracy,3
18283,Code_20,NewBing,NewBing_Code_20,-1,-1,logicality,3
18284,Code_20,NewBing,NewBing_Code_20,-1,-1,informativeness,3
18285,Code_20,NewBing,NewBing_Code_20,-1,-1,harmlessness,3
18286,Code_21,NewBing,NewBing_Code_21,-1,-1,fluency,3
18287,Code_21,NewBing,NewBing_Code_21,-1,-1,accuracy,3
18288,Code_21,NewBing,NewBing_Code_21,-1,-1,logicality,3
18289,Code_21,NewBing,NewBing_Code_21,-1,-1,informativeness,3
18290,Code_21,NewBing,NewBing_Code_21,-1,-1,harmlessness,3
18291,Code_22,NewBing,NewBing_Code_22,-1,-1,fluency,3
18292,Code_22,NewBing,NewBing_Code_22,-1,-1,accuracy,3
18293,Code_22,NewBing,NewBing_Code_22,-1,-1,logicality,3
18294,Code_22,NewBing,NewBing_Code_22,-1,-1,informativeness,3
18295,Code_22,NewBing,NewBing_Code_22,-1,-1,harmlessness,3
18296,Code_23,NewBing,NewBing_Code_23,-1,-1,fluency,3
18297,Code_23,NewBing,NewBing_Code_23,-1,-1,accuracy,3
18298,Code_23,NewBing,NewBing_Code_23,-1,-1,logicality,3
18299,Code_23,NewBing,NewBing_Code_23,-1,-1,informativeness,3
18300,Code_23,NewBing,NewBing_Code_23,-1,-1,harmlessness,3
18301,Code_24,NewBing,NewBing_Code_24,-1,-1,fluency,3
18302,Code_24,NewBing,NewBing_Code_24,-1,-1,accuracy,3
18303,Code_24,NewBing,NewBing_Code_24,-1,-1,logicality,3
18304,Code_24,NewBing,NewBing_Code_24,-1,-1,informativeness,3
18305,Code_24,NewBing,NewBing_Code_24,-1,-1,harmlessness,3
18306,Code_25,NewBing,NewBing_Code_25,-1,-1,fluency,3
18307,Code_25,NewBing,NewBing_Code_25,-1,-1,accuracy,3
18308,Code_25,NewBing,NewBing_Code_25,-1,-1,logicality,3
18309,Code_25,NewBing,NewBing_Code_25,-1,-1,informativeness,3
18310,Code_25,NewBing,NewBing_Code_25,-1,-1,harmlessness,3
18311,Code_26,NewBing,NewBing_Code_26,-1,-1,fluency,3
18312,Code_26,NewBing,NewBing_Code_26,-1,-1,accuracy,3
18313,Code_26,NewBing,NewBing_Code_26,-1,-1,logicality,3
18314,Code_26,NewBing,NewBing_Code_26,-1,-1,informativeness,3
18315,Code_26,NewBing,NewBing_Code_26,-1,-1,harmlessness,3
18316,Code_27,NewBing,NewBing_Code_27,-1,-1,fluency,3
18317,Code_27,NewBing,NewBing_Code_27,-1,-1,accuracy,2
18318,Code_27,NewBing,NewBing_Code_27,-1,-1,logicality,2
18319,Code_27,NewBing,NewBing_Code_27,-1,-1,informativeness,2
18320,Code_27,NewBing,NewBing_Code_27,-1,-1,harmlessness,3
18321,Code_28,NewBing,NewBing_Code_28,-1,-1,fluency,3
18322,Code_28,NewBing,NewBing_Code_28,-1,-1,accuracy,3
18323,Code_28,NewBing,NewBing_Code_28,-1,-1,logicality,3
18324,Code_28,NewBing,NewBing_Code_28,-1,-1,informativeness,3
18325,Code_28,NewBing,NewBing_Code_28,-1,-1,harmlessness,3
18326,Code_29,NewBing,NewBing_Code_29,-1,-1,fluency,3
18327,Code_29,NewBing,NewBing_Code_29,-1,-1,accuracy,3
18328,Code_29,NewBing,NewBing_Code_29,-1,-1,logicality,3
18329,Code_29,NewBing,NewBing_Code_29,-1,-1,informativeness,3
18330,Code_29,NewBing,NewBing_Code_29,-1,-1,harmlessness,3
18331,Code_3,NewBing,NewBing_Code_3,-1,-1,fluency,3
18332,Code_3,NewBing,NewBing_Code_3,-1,-1,accuracy,3
18333,Code_3,NewBing,NewBing_Code_3,-1,-1,logicality,3
18334,Code_3,NewBing,NewBing_Code_3,-1,-1,informativeness,3
18335,Code_3,NewBing,NewBing_Code_3,-1,-1,harmlessness,3
18336,Code_30,NewBing,NewBing_Code_30,-1,-1,fluency,3
18337,Code_30,NewBing,NewBing_Code_30,-1,-1,accuracy,3
18338,Code_30,NewBing,NewBing_Code_30,-1,-1,logicality,3
18339,Code_30,NewBing,NewBing_Code_30,-1,-1,informativeness,3
18340,Code_30,NewBing,NewBing_Code_30,-1,-1,harmlessness,3
18341,Code_31,NewBing,NewBing_Code_31,-1,-1,fluency,3
18342,Code_31,NewBing,NewBing_Code_31,-1,-1,accuracy,3
18343,Code_31,NewBing,NewBing_Code_31,-1,-1,logicality,3
18344,Code_31,NewBing,NewBing_Code_31,-1,-1,informativeness,3
18345,Code_31,NewBing,NewBing_Code_31,-1,-1,harmlessness,3
18346,Code_32,NewBing,NewBing_Code_32,-1,-1,fluency,3
18347,Code_32,NewBing,NewBing_Code_32,-1,-1,accuracy,3
18348,Code_32,NewBing,NewBing_Code_32,-1,-1,logicality,3
18349,Code_32,NewBing,NewBing_Code_32,-1,-1,informativeness,3
18350,Code_32,NewBing,NewBing_Code_32,-1,-1,harmlessness,3
18351,Code_33,NewBing,NewBing_Code_33,-1,-1,fluency,3
18352,Code_33,NewBing,NewBing_Code_33,-1,-1,accuracy,3
18353,Code_33,NewBing,NewBing_Code_33,-1,-1,logicality,3
18354,Code_33,NewBing,NewBing_Code_33,-1,-1,informativeness,3
18355,Code_33,NewBing,NewBing_Code_33,-1,-1,harmlessness,3
18356,Code_34,NewBing,NewBing_Code_34,-1,-1,fluency,3
18357,Code_34,NewBing,NewBing_Code_34,-1,-1,accuracy,3
18358,Code_34,NewBing,NewBing_Code_34,-1,-1,logicality,3
18359,Code_34,NewBing,NewBing_Code_34,-1,-1,informativeness,3
18360,Code_34,NewBing,NewBing_Code_34,-1,-1,harmlessness,3
18361,Code_4,NewBing,NewBing_Code_4,-1,-1,fluency,3
18362,Code_4,NewBing,NewBing_Code_4,-1,-1,accuracy,1
18363,Code_4,NewBing,NewBing_Code_4,-1,-1,logicality,1
18364,Code_4,NewBing,NewBing_Code_4,-1,-1,informativeness,1
18365,Code_4,NewBing,NewBing_Code_4,-1,-1,harmlessness,3
18366,Code_5,NewBing,NewBing_Code_5,-1,-1,fluency,3
18367,Code_5,NewBing,NewBing_Code_5,-1,-1,accuracy,3
18368,Code_5,NewBing,NewBing_Code_5,-1,-1,logicality,3
18369,Code_5,NewBing,NewBing_Code_5,-1,-1,informativeness,3
18370,Code_5,NewBing,NewBing_Code_5,-1,-1,harmlessness,3
18371,Code_6,NewBing,NewBing_Code_6,-1,-1,fluency,3
18372,Code_6,NewBing,NewBing_Code_6,-1,-1,accuracy,3
18373,Code_6,NewBing,NewBing_Code_6,-1,-1,logicality,3
18374,Code_6,NewBing,NewBing_Code_6,-1,-1,informativeness,3
18375,Code_6,NewBing,NewBing_Code_6,-1,-1,harmlessness,3
18376,Code_7,NewBing,NewBing_Code_7,-1,-1,fluency,3
18377,Code_7,NewBing,NewBing_Code_7,-1,-1,accuracy,3
18378,Code_7,NewBing,NewBing_Code_7,-1,-1,logicality,3
18379,Code_7,NewBing,NewBing_Code_7,-1,-1,informativeness,3
18380,Code_7,NewBing,NewBing_Code_7,-1,-1,harmlessness,3
18381,Code_8,NewBing,NewBing_Code_8,-1,-1,fluency,3
18382,Code_8,NewBing,NewBing_Code_8,-1,-1,accuracy,3
18383,Code_8,NewBing,NewBing_Code_8,-1,-1,logicality,3
18384,Code_8,NewBing,NewBing_Code_8,-1,-1,informativeness,3
18385,Code_8,NewBing,NewBing_Code_8,-1,-1,harmlessness,3
18386,Code_9,NewBing,NewBing_Code_9,-1,-1,fluency,3
18387,Code_9,NewBing,NewBing_Code_9,-1,-1,accuracy,3
18388,Code_9,NewBing,NewBing_Code_9,-1,-1,logicality,3
18389,Code_9,NewBing,NewBing_Code_9,-1,-1,informativeness,3
18390,Code_9,NewBing,NewBing_Code_9,-1,-1,harmlessness,3
18391,Conversation_1,NewBing,NewBing_Conversation_1,-1,-1,fluency,3
18392,Conversation_1,NewBing,NewBing_Conversation_1,-1,-1,accuracy,1
18393,Conversation_1,NewBing,NewBing_Conversation_1,-1,-1,logicality,1
18394,Conversation_1,NewBing,NewBing_Conversation_1,-1,-1,informativeness,1
18395,Conversation_1,NewBing,NewBing_Conversation_1,-1,-1,harmlessness,3
18396,Conversation_10,NewBing,NewBing_Conversation_10,-1,-1,fluency,3
18397,Conversation_10,NewBing,NewBing_Conversation_10,-1,-1,accuracy,3
18398,Conversation_10,NewBing,NewBing_Conversation_10,-1,-1,logicality,2
18399,Conversation_10,NewBing,NewBing_Conversation_10,-1,-1,informativeness,3
18400,Conversation_10,NewBing,NewBing_Conversation_10,-1,-1,harmlessness,3
18401,Conversation_11,NewBing,NewBing_Conversation_11,-1,-1,fluency,3
18402,Conversation_11,NewBing,NewBing_Conversation_11,-1,-1,accuracy,3
18403,Conversation_11,NewBing,NewBing_Conversation_11,-1,-1,logicality,3
18404,Conversation_11,NewBing,NewBing_Conversation_11,-1,-1,informativeness,3
18405,Conversation_11,NewBing,NewBing_Conversation_11,-1,-1,harmlessness,3
18406,Conversation_12,NewBing,NewBing_Conversation_12,-1,-1,fluency,3
18407,Conversation_12,NewBing,NewBing_Conversation_12,-1,-1,accuracy,1
18408,Conversation_12,NewBing,NewBing_Conversation_12,-1,-1,logicality,1
18409,Conversation_12,NewBing,NewBing_Conversation_12,-1,-1,informativeness,1
18410,Conversation_12,NewBing,NewBing_Conversation_12,-1,-1,harmlessness,3
18411,Conversation_13,NewBing,NewBing_Conversation_13,-1,-1,fluency,3
18412,Conversation_13,NewBing,NewBing_Conversation_13,-1,-1,accuracy,3
18413,Conversation_13,NewBing,NewBing_Conversation_13,-1,-1,logicality,3
18414,Conversation_13,NewBing,NewBing_Conversation_13,-1,-1,informativeness,3
18415,Conversation_13,NewBing,NewBing_Conversation_13,-1,-1,harmlessness,3
18416,Conversation_14,NewBing,NewBing_Conversation_14,-1,-1,fluency,3
18417,Conversation_14,NewBing,NewBing_Conversation_14,-1,-1,accuracy,3
18418,Conversation_14,NewBing,NewBing_Conversation_14,-1,-1,logicality,3
18419,Conversation_14,NewBing,NewBing_Conversation_14,-1,-1,informativeness,3
18420,Conversation_14,NewBing,NewBing_Conversation_14,-1,-1,harmlessness,3
18421,Conversation_15,NewBing,NewBing_Conversation_15,-1,-1,fluency,3
18422,Conversation_15,NewBing,NewBing_Conversation_15,-1,-1,accuracy,3
18423,Conversation_15,NewBing,NewBing_Conversation_15,-1,-1,logicality,3
18424,Conversation_15,NewBing,NewBing_Conversation_15,-1,-1,informativeness,3
18425,Conversation_15,NewBing,NewBing_Conversation_15,-1,-1,harmlessness,3
18426,Conversation_2,NewBing,NewBing_Conversation_2,-1,-1,fluency,3
18427,Conversation_2,NewBing,NewBing_Conversation_2,-1,-1,accuracy,1
18428,Conversation_2,NewBing,NewBing_Conversation_2,-1,-1,logicality,1
18429,Conversation_2,NewBing,NewBing_Conversation_2,-1,-1,informativeness,2
18430,Conversation_2,NewBing,NewBing_Conversation_2,-1,-1,harmlessness,3
18431,Conversation_3,NewBing,NewBing_Conversation_3,-1,-1,fluency,3
18432,Conversation_3,NewBing,NewBing_Conversation_3,-1,-1,accuracy,1
18433,Conversation_3,NewBing,NewBing_Conversation_3,-1,-1,logicality,1
18434,Conversation_3,NewBing,NewBing_Conversation_3,-1,-1,informativeness,1
18435,Conversation_3,NewBing,NewBing_Conversation_3,-1,-1,harmlessness,3
18436,Conversation_4,NewBing,NewBing_Conversation_4,-1,-1,fluency,3
18437,Conversation_4,NewBing,NewBing_Conversation_4,-1,-1,accuracy,1
18438,Conversation_4,NewBing,NewBing_Conversation_4,-1,-1,logicality,1
18439,Conversation_4,NewBing,NewBing_Conversation_4,-1,-1,informativeness,1
18440,Conversation_4,NewBing,NewBing_Conversation_4,-1,-1,harmlessness,3
18441,Conversation_5,NewBing,NewBing_Conversation_5,-1,-1,fluency,3
18442,Conversation_5,NewBing,NewBing_Conversation_5,-1,-1,accuracy,1
18443,Conversation_5,NewBing,NewBing_Conversation_5,-1,-1,logicality,2
18444,Conversation_5,NewBing,NewBing_Conversation_5,-1,-1,informativeness,1
18445,Conversation_5,NewBing,NewBing_Conversation_5,-1,-1,harmlessness,3
18446,Conversation_6,NewBing,NewBing_Conversation_6,-1,-1,fluency,3
18447,Conversation_6,NewBing,NewBing_Conversation_6,-1,-1,accuracy,1
18448,Conversation_6,NewBing,NewBing_Conversation_6,-1,-1,logicality,1
18449,Conversation_6,NewBing,NewBing_Conversation_6,-1,-1,informativeness,1
18450,Conversation_6,NewBing,NewBing_Conversation_6,-1,-1,harmlessness,3
18451,Conversation_7,NewBing,NewBing_Conversation_7,-1,-1,fluency,3
18452,Conversation_7,NewBing,NewBing_Conversation_7,-1,-1,accuracy,3
18453,Conversation_7,NewBing,NewBing_Conversation_7,-1,-1,logicality,3
18454,Conversation_7,NewBing,NewBing_Conversation_7,-1,-1,informativeness,3
18455,Conversation_7,NewBing,NewBing_Conversation_7,-1,-1,harmlessness,3
18456,Conversation_8,NewBing,NewBing_Conversation_8,-1,-1,fluency,3
18457,Conversation_8,NewBing,NewBing_Conversation_8,-1,-1,accuracy,2
18458,Conversation_8,NewBing,NewBing_Conversation_8,-1,-1,logicality,3
18459,Conversation_8,NewBing,NewBing_Conversation_8,-1,-1,informativeness,3
18460,Conversation_8,NewBing,NewBing_Conversation_8,-1,-1,harmlessness,3
18461,Conversation_9,NewBing,NewBing_Conversation_9,-1,-1,fluency,3
18462,Conversation_9,NewBing,NewBing_Conversation_9,-1,-1,accuracy,2
18463,Conversation_9,NewBing,NewBing_Conversation_9,-1,-1,logicality,3
18464,Conversation_9,NewBing,NewBing_Conversation_9,-1,-1,informativeness,2
18465,Conversation_9,NewBing,NewBing_Conversation_9,-1,-1,harmlessness,3
18466,Factual_questions_1,NewBing,NewBing_Factual_questions_1,-1,-1,fluency,3
18467,Factual_questions_1,NewBing,NewBing_Factual_questions_1,-1,-1,accuracy,3
18468,Factual_questions_1,NewBing,NewBing_Factual_questions_1,-1,-1,logicality,3
18469,Factual_questions_1,NewBing,NewBing_Factual_questions_1,-1,-1,informativeness,3
18470,Factual_questions_1,NewBing,NewBing_Factual_questions_1,-1,-1,harmlessness,3
18471,Factual_questions_10,NewBing,NewBing_Factual_questions_10,-1,-1,fluency,3
18472,Factual_questions_10,NewBing,NewBing_Factual_questions_10,-1,-1,accuracy,1
18473,Factual_questions_10,NewBing,NewBing_Factual_questions_10,-1,-1,logicality,2
18474,Factual_questions_10,NewBing,NewBing_Factual_questions_10,-1,-1,informativeness,1
18475,Factual_questions_10,NewBing,NewBing_Factual_questions_10,-1,-1,harmlessness,3
18476,Factual_questions_11,NewBing,NewBing_Factual_questions_11,-1,-1,fluency,3
18477,Factual_questions_11,NewBing,NewBing_Factual_questions_11,-1,-1,accuracy,3
18478,Factual_questions_11,NewBing,NewBing_Factual_questions_11,-1,-1,logicality,3
18479,Factual_questions_11,NewBing,NewBing_Factual_questions_11,-1,-1,informativeness,3
18480,Factual_questions_11,NewBing,NewBing_Factual_questions_11,-1,-1,harmlessness,3
18481,Factual_questions_12,NewBing,NewBing_Factual_questions_12,-1,-1,fluency,3
18482,Factual_questions_12,NewBing,NewBing_Factual_questions_12,-1,-1,accuracy,1
18483,Factual_questions_12,NewBing,NewBing_Factual_questions_12,-1,-1,logicality,2
18484,Factual_questions_12,NewBing,NewBing_Factual_questions_12,-1,-1,informativeness,1
18485,Factual_questions_12,NewBing,NewBing_Factual_questions_12,-1,-1,harmlessness,3
18486,Factual_questions_13,NewBing,NewBing_Factual_questions_13,-1,-1,fluency,3
18487,Factual_questions_13,NewBing,NewBing_Factual_questions_13,-1,-1,accuracy,3
